Datetime,open,high,low,close,volume,change,rsi,20d_sma,20d_std,bollinger_upper,bollinger_lower,12d_ema,26d_ema,macd,macd_signal,14d_high,14d_low,%K,%D,true_range,atr,obv
2023-02-16 10:15:00-05:00,154.10989379882812,154.9250030517578,153.97000122070312,154.75,2532617,0.41535698026465223,54.09460783333666,154.7388702392578,0.4604143581882726,155.65969895563435,153.81804152288126,154.64658704534858,154.6642254242597,-0.01763837891112985,0.06110615514284925,155.47000122070312,153.34750366210938,66.07764198418404,45.34747184279894,0.9550018310546875,0.5945805140904018,14755100
2023-02-16 10:30:00-05:00,154.7449951171875,155.07949829101562,154.6699981689453,154.69000244140625,1975658,-0.035537611888258075,48.816451558137096,154.7288703918457,0.4591292872553325,155.64712896635638,153.81061181733503,154.65330419125218,154.66632833442097,-0.01302414316879208,0.04626539790644398,155.47000122070312,153.34750366210938,63.2508986340762,54.9273903666427,0.4095001220703125,0.5774012974330357,12779442
2023-02-16 10:45:00-05:00,154.6999969482422,155.22000122070312,154.55999755859375,155.14999389648438,1906995,0.2908836180473504,51.568027617794336,154.7538703918457,0.4681327887714027,155.6901359693885,153.8176048143029,154.7300841144775,154.7054921739879,0.024591940489614217,0.0419272694035777,155.47000122070312,153.34750366210938,84.92307692307692,71.41720584711238,0.660003662109375,0.6045445033482143,14686437
2023-02-16 11:00:00-05:00,155.16000366210938,155.4600067138672,154.88890075683594,155.0800018310547,2176875,-0.05156085922046433,47.593406632775526,154.77837066650392,0.471912101062167,155.72219486862826,153.83454646437957,154.7841356996704,154.7356095583086,0.048526141361804775,0.04324788083215817,155.47000122070312,153.34750366210938,81.6254493170381,76.59980829139708,0.57110595703125,0.6160518101283482,12509562
2023-02-16 11:15:00-05:00,155.08030700683594,155.39990234375,154.9199981689453,155.24989318847656,1484324,0.10935378251034132,50.20328038047951,154.8373649597168,0.4520286392213415,155.7414222381595,153.93330768127413,154.85603617396768,154.77670658707115,0.07932958689653447,0.0504678830210768,155.47000122070312,153.34750366210938,89.62976276060388,85.39276300023964,0.4799041748046875,0.6306522914341518,13993886
2023-02-16 11:30:00-05:00,155.25,155.44500732421875,155.0500946044922,155.28500366210938,1220654,0.022546642260466987,48.70537782710356,154.89239044189452,0.43503489219636454,155.76246022628726,154.02232065750178,154.9222223748796,154.8170895022609,0.10513287261869664,0.06140531769120062,155.47000122070312,153.34750366210938,91.28396836808051,87.51306014857416,0.3949127197265625,0.6461530412946429,15214540
2023-02-16 11:45:00-05:00,155.27999877929688,155.5,155.00999450683594,155.07000732421875,1559819,-0.13523406538442262,50.6115289155952,154.92714080810546,0.41899346305820984,155.7651277342219,154.08915388198903,154.9450142338274,154.83707578844908,0.10793844537832342,0.07071496438170426,155.5,153.34750366210938,80.02353508286902,86.97908873718448,0.4900054931640625,0.6418675013950893,13654721
2023-02-16 12:00:00-05:00,155.06500244140625,155.5,155.02000427246094,155.4300994873047,1148839,0.23544774136665375,52.52856451005363,154.95914611816406,0.43220524561372864,155.82355660939152,154.0947356269366,155.01979741260783,154.88370743967246,0.13608997293536618,0.08379336143843426,155.5,153.34750366210938,96.75258389689932,89.35336244928294,0.4799957275390625,0.656510489327567,14803560
2023-02-16 12:15:00-05:00,155.44000244140625,155.49000549316406,154.75,155.41000366210938,1915965,-0.01929926584257689,57.16527747955259,154.97914657592773,0.44378235019048645,155.8667112763087,154.09158187554675,155.07993439188343,154.92490421997167,0.15503017191176127,0.09804368320913819,155.5,153.34750366210938,95.81897835055932,90.86503244344256,0.7400054931640625,0.6694891793387276,12887595
2023-02-16 12:30:00-05:00,155.41949462890625,155.99000549316406,155.36000061035156,155.97999572753906,1874763,0.36063757636782695,62.36403489213692,155.0138961791992,0.4934258586142196,156.00074789642764,154.02704446197077,155.21861073156268,155.00714775275586,0.2114629788068214,0.12073131195758613,155.99000549316406,153.34750366210938,99.62120118490118,97.3975878107866,0.6300048828125,0.6937746320452008,14762358
2023-02-16 12:45:00-05:00,155.98500061035156,156.1699981689453,155.82000732421875,155.92999267578125,1884405,-0.03526488723599879,57.09235343482173,155.0487907409668,0.5327771889002555,156.11434511876732,153.9832363631663,155.3281914192304,155.0788050900567,0.24938632917368864,0.14646573609250815,156.1699981689453,153.34750366210938,91.49668874172185,95.6456227590608,0.3499908447265625,0.6680592128208706,12877953
2023-02-16 13:00:00-05:00,155.94000244140625,156.14999389648438,155.74000549316406,155.8249969482422,1324535,-0.07374983414359974,81.51977661506764,155.07029037475587,0.5556677684504189,156.1816259116567,153.95895483785503,155.40470416439987,155.13653926274853,0.2681649016513461,0.1708081577345423,156.1699981689453,153.8000030517578,85.44295647695081,92.18694880119126,0.4099884033203125,0.5535943167550224,11553418
2023-02-16 13:15:00-05:00,155.8300018310547,156.19000244140625,155.53500366210938,155.8498992919922,1873334,0.012768697108193654,81.49218071242399,155.1117851257324,0.5820739595608045,156.275933044854,153.9476372066108,155.4732572258498,155.19155176564476,0.28170546020504617,0.1929895052089981,156.19000244140625,153.8000030517578,85.76973906825597,87.56979476230954,0.654998779296875,0.558243887765067,13426752
2023-02-16 13:30:00-05:00,155.86000061035156,156.1510009765625,155.75999450683594,156.00770568847656,1248981,0.09476779003373753,82.35735619154102,155.15142059326172,0.6155012287081862,156.38242305067809,153.92041813584535,155.55554253224045,155.25430050329655,0.3012420289439035,0.21464148351326434,156.19000244140625,153.97000122070312,91.78843906797718,87.66704487106131,0.3910064697265625,0.5440303257533482,14675733
2023-02-16 13:45:00-05:00,156.02000427246094,156.05099487304688,155.7899932861328,155.9499969482422,983262,-0.04487073599645259,75.47141700404859,155.20642547607423,0.6359531530758356,156.4783317822259,153.93451916992257,155.61626683316737,155.30763820703476,0.30862862613261655,0.2334399355222138,156.19000244140625,154.55999755859375,85.27578072343293,87.6113196198887,0.2610015869140625,0.49445887974330355,13692471
2023-02-16 14:00:00-05:00,155.9499969482422,156.11000061035156,155.86000061035156,155.99000549316406,1285335,0.02565472632561405,77.83033351843989,155.2619255065918,0.6541420261430075,156.57020955887782,153.9536414543058,155.67379635731874,155.3598186340768,0.3139777232419476,0.24954819467979938,156.19000244140625,154.55999755859375,87.73028532913952,88.2648350401832,0.25,0.4830660138811384,14977806
2023-02-16 14:15:00-05:00,156.0,156.24000549316406,155.72000122070312,156.14739990234375,1473859,0.09448711688701923,74.53052524130477,155.3012954711914,0.6833963292673811,156.66808812972616,153.93450281265663,155.74669196631487,155.41990080870943,0.32679115760544164,0.2649973255885715,156.24000549316406,154.75,93.78488258968346,88.9303162140853,0.5200042724609375,0.47306605747767855,16451665
2023-02-16 14:30:00-05:00,156.14500427246094,156.3300018310547,156.05999755859375,156.1851043701172,1594355,0.025681319644577573,77.61787092542596,155.40800552368165,0.6433251304973049,156.69465578467626,154.12135526268705,155.81416628616716,155.47814696463735,0.33601932152981817,0.27920212074871764,156.3300018310547,154.75,90.82928525210774,90.78148439031024,0.2700042724609375,0.4515587942940848,18046020
2023-02-16 14:45:00-05:00,156.17999267578125,156.31399536132812,156.08999633789062,156.19000244140625,1271457,0.006409121586898505,75.60616765720461,155.5135055541992,0.5843934097566936,156.6822923737126,154.3447187346858,155.87200627879486,155.53222179119456,0.3397844876002978,0.29131886433144494,156.3300018310547,154.75,91.13928940481134,91.91781908220084,0.2239990234375,0.4332798549107143,19317477
2023-02-16 15:00:00-05:00,156.1999969482422,156.24989318847656,155.22999572753906,155.2301025390625,2564246,-0.6209311319647899,49.005593879897404,155.57001037597655,0.4870576624350981,156.54412570084673,154.59589505110637,155.77322433435396,155.50931511702265,0.2639092173313031,0.28583683712878316,156.3300018310547,154.75,30.386201435097103,70.78492536400539,1.0198974609375,0.47792162214006695,16753231
2023-02-16 15:15:00-05:00,155.24000549316406,155.24000549316406,154.30999755859375,154.30999755859375,2317792,-0.5990774939847996,39.03496799077148,155.54801025390626,0.5337461125230365,156.61550247895232,154.4805180288602,155.54805943824803,155.41854137158802,0.12951806666001175,0.2545726368174513,156.3300018310547,154.30999755859375,0.0,40.50849694663615,0.9300079345703125,0.5093503679547992,14435439
2023-02-16 15:30:00-05:00,154.30999755859375,154.39999389648438,153.77999877929688,154.10499572753906,2795249,-0.13285064759128476,29.986448990127116,155.51875991821288,0.5956780839499676,156.7101160861128,154.32740375031295,155.32600533955414,155.31928213039203,0.0067232091621178824,0.2050021852918841,156.3300018310547,153.77999877929688,12.74496310967765,14.377054848258252,0.6199951171875,0.5193503243582589,11640190
2023-02-16 15:45:00-05:00,154.09500122070312,154.30999755859375,153.58999633789062,153.69000244140625,5334140,-0.2628240864976626,26.790699972821386,155.44576034545898,0.7197807411770156,156.88532182781302,154.00619886310494,155.07427009378145,155.1963475614883,-0.1220774677068448,0.13958565715236967,156.3300018310547,153.58999633789062,3.6498504753047576,5.464937861660803,0.720001220703125,0.5179214477539062,6306050
2023-02-17 09:30:00-05:00,152.5,153.0,151.94000244140625,152.24000549316406,6735374,-0.17048820120389346,9.218661608598723,155.30376052856445,1.0152367604136476,157.33423404939174,153.27328700773717,154.638167098091,154.97358896425035,-0.33542186615935066,0.04458345826067945,156.3300018310547,151.94000244140625,6.833783450294227,7.742865678425545,1.75,0.5979210989815849,-429324
2023-02-17 09:45:00-05:00,152.1999969482422,152.24000549316406,151.5,151.69000244140625,2982282,-0.33508181147294536,8.312279838453179,155.12576599121093,1.297895313064639,157.7215566173402,152.52997536508164,154.18454848275903,154.72648782829916,-0.5419393455401291,-0.07272178826672171,156.3300018310547,151.5,3.933796467417917,4.805810131005634,0.7400054931640625,0.625779288155692,-3411606
2023-02-17 10:00:00-05:00,151.67999267578125,152.48500061035156,151.6300048828125,152.14999389648438,2980320,0.30986368894924804,16.224971462067685,154.9690155029297,1.4571883749594072,157.8833922528485,152.0546387530109,153.87150807280412,154.5328262276519,-0.6613181548477769,-0.19044161213562177,156.3300018310547,151.5,13.457425467319982,8.075001795010708,0.8549957275390625,0.6575655255998883,-431286
2023-02-17 10:15:00-05:00,152.14999389648438,152.64999389648438,151.9199981689453,152.02000427246094,2256369,-0.0854351818849735,15.468453347274576,154.8165153503418,1.598780838160208,158.01407702666222,151.61895367402138,153.58663668459923,154.34415630063404,-0.7575196160348128,-0.3038576372551884,156.3300018310547,151.5,10.766129923958816,9.385783952898905,0.7299957275390625,0.6629224504743304,-2687655
2023-02-17 10:30:00-05:00,152.0,152.67999267578125,151.9499969482422,152.0290069580078,1876626,0.019083525005139802,13.13765628622646,154.64646072387694,1.707279294905614,158.06101931368818,151.2319021340657,153.3469837953794,154.17050338736743,-0.8235195919880312,-0.4077903392884804,156.3300018310547,151.5,10.952520858409233,11.72535874989601,0.7299957275390625,0.6871359688895089,-811029
2023-02-17 10:45:00-05:00,152.02000427246094,152.30999755859375,151.8699951171875,152.00999450683594,1713433,-0.006584505554321518,13.232538403267043,154.4764602661133,1.7943068212621753,158.06507390863766,150.88784662358893,153.1412803916909,154.0086007037077,-0.8673203120168012,-0.4996965539058072,156.3300018310547,151.5,10.558888478197,10.759179753521684,0.44000244140625,0.6999217442103794,-2524462
2023-02-17 11:00:00-05:00,151.99000549316406,152.2698974609375,151.64999389648438,152.01040649414062,1500609,0.013422593749087046,12.586537827036224,154.27798080444336,1.838250352289136,157.95448150902163,150.60148009986509,152.96729067124056,153.8589905879041,-0.8916999166635264,-0.5780973766434901,156.3300018310547,151.5,10.56741823282439,10.692942523143543,0.619903564453125,0.7263434273856026,-1023853
2023-02-17 11:15:00-05:00,152.00999450683594,152.08999633789062,151.49000549316406,151.6501007080078,1355629,-0.23675666853072644,9.273307631720755,154.0639862060547,1.8843519004734721,157.83269000700164,150.29528240510774,152.7646370724522,153.69373709592222,-0.9291000234700277,-0.6482980135909607,156.3300018310547,151.49000549316406,3.3077548755651116,8.144687195528833,0.5999908447265625,0.7320567539760044,-2379482
2023-02-17 11:30:00-05:00,151.66000366210938,151.7899932861328,151.3699951171875,151.73280334472656,3890088,0.048001899551170665,10.00674353196598,153.8593765258789,1.9051289759621226,157.66963447780316,150.04911857395464,152.60588746373833,153.54714223520912,-0.9412547714707955,-0.7068894369998039,156.31399536132812,151.3699951171875,7.338353754513749,7.07117562096775,0.4199981689453125,0.7427706037248883,1510606
2023-02-17 11:45:00-05:00,151.72999572753906,151.94000244140625,151.39999389648438,151.5749969482422,1159474,-0.10215434235904526,9.653562424129248,153.6456314086914,1.9098536945320637,157.46533879775552,149.82592401962728,152.44728388589664,153.39980994351734,-0.9525260576207017,-0.7560168093079699,156.24989318847656,151.3699951171875,4.200944939010472,4.949017856363111,0.540008544921875,0.7653427124023438,351132
2023-02-17 12:00:00-05:00,151.57000732421875,152.1699981689453,151.56500244140625,152.0290069580078,1309735,0.3028301191588851,19.29895422655791,153.44669647216796,1.8573588929582583,157.16141425808448,149.73197868625144,152.38293185999896,153.29746663346324,-0.9145347734642826,-0.7877204270150866,155.24000549316406,151.3699951171875,17.028684080827993,9.522660924784072,0.6049957275390625,0.7357068743024554,1660867
2023-02-17 12:15:00-05:00,152.02020263671875,152.10000610351562,151.50999450683594,151.7100067138672,1304225,-0.2040491444369633,21.81415768178465,153.2346969604492,1.797608956824607,156.82991487409842,149.6394790468,152.2794025603637,153.1790171795562,-0.899614619192505,-0.8100992794980035,154.39999389648438,151.3699951171875,11.221509361749273,10.817046127195914,0.5900115966796875,0.7114214215959821,356642
2023-02-17 12:30:00-05:00,151.7050018310547,151.7949981689453,151.4199981689453,151.47999572753906,1064728,-0.1483181838435371,21.696511421294744,153.00919647216796,1.7147472296996302,156.4386909315672,149.5797020127687,152.156414527477,153.052312110763,-0.8958975832860006,-0.8272589488726421,154.30999755859375,151.3699951171875,3.7415142519047517,10.66390256482734,0.375,0.6939217703683036,-708086
2023-02-17 12:45:00-05:00,151.47000122070312,151.5341033935547,150.910400390625,151.0800018310547,1425116,-0.2574763230378398,21.766917665545378,152.7558265686035,1.5969765546671846,155.94977967793787,149.56187345926915,151.99080987812783,152.90530012932513,-0.914490251197293,-0.8447052163463401,153.0,150.910400390625,8.1164563617245,7.693159991792843,0.6237030029296875,0.6870433262416294,-2133202
2023-02-17 13:00:00-05:00,151.08999633789062,151.4405059814453,150.9600067138672,151.33999633789062,951595,0.16546429681612518,36.88887900949163,152.5135711669922,1.4053885699247148,155.3243483068416,149.70279402714277,151.89068333880476,152.7886796789398,-0.8979963401350233,-0.8553634445294993,152.67999267578125,150.910400390625,24.27654951195116,12.04484004186014,0.480499267578125,0.5963647024972099,-1181607
2023-02-17 13:15:00-05:00,151.3300018310547,151.48989868164062,150.85000610351562,150.99000549316406,1232970,-0.22467212963507266,39.17158813560122,152.2535713195801,1.1466273347452962,154.54682598907067,149.9603166500895,151.75211590123752,152.65472984911244,-0.9026139478749258,-0.8648135476283015,152.67999267578125,150.85000610351562,7.650296006003503,13.347767293226388,0.639892578125,0.5892137799944196,-2414577
2023-02-17 13:30:00-05:00,151.0,151.2946014404297,150.85000610351562,151.2198944091797,1044380,0.1456254365428394,34.50929366140271,152.05306091308594,0.9286377131444681,153.91033633937488,150.195785486797,151.67023486410693,152.5479180509518,-0.8776831868448767,-0.8673874760010429,152.67999267578125,150.85000610351562,20.212624030684566,17.379823182879743,0.4445953369140625,0.5598994663783482,-1370197
2023-02-17 13:45:00-05:00,151.21499633789062,151.44000244140625,151.11000061035156,151.44000244140625,859195,0.1487988023442118,40.62165376283598,151.90956115722656,0.7696624725860424,153.44888610239866,150.37023621205446,151.6348141957799,152.4654730892035,-0.830658893423589,-0.860041758276811,152.67999267578125,150.85000610351562,32.2404736096056,20.034464548764557,0.3300018310546875,0.5313284737723214,-511002
2023-02-17 14:00:00-05:00,151.43499755859375,151.74000549316406,151.33999633789062,151.39100646972656,1213984,-0.029049486298678293,39.81556358817971,151.77386169433595,0.5774674854946629,152.92879666532528,150.61892672334662,151.59730504997432,152.3855444246216,-0.7882393746472758,-0.8456812796604852,152.30999755859375,150.85000610351562,37.055036474990075,29.836044705093414,0.4000091552734375,0.5077580043247768,-1724986
2023-02-17 14:15:00-05:00,151.38999938964844,151.9949951171875,151.3406982421875,151.67999267578125,1427212,0.19155379305235753,45.15017917449667,151.6733612060547,0.36063644811222556,152.39463410227916,150.95208830983023,151.61002629918733,152.33307555774041,-0.7230492585530897,-0.8211548728560738,152.2698974609375,150.85000610351562,58.454230876695256,42.58324698709698,0.654296875,0.5230647495814732,-297774
2023-02-17 14:30:00-05:00,151.68299865722656,152.22999572753906,151.68299865722656,151.97999572753906,1490150,0.19580115961687597,49.589243243020434,151.66036071777344,0.3434096092036216,152.34717993618068,150.9735414993662,151.66694496055683,152.30682617604782,-0.6398812154909876,-0.7849001383286012,152.22999572753906,150.85000610351562,81.88392175941796,59.13106303703443,0.5500030517578125,0.5180718558175224,1192376
2023-02-17 14:45:00-05:00,151.99000549316406,152.35989379882812,151.9001007080078,152.35009765625,1446572,0.23691831704166436,59.42987054098165,151.69336547851563,0.3765316204000293,152.4464287193157,150.94030223771557,151.77204582491055,152.31004228453943,-0.5379964596288858,-0.7355193992604029,152.35989379882812,150.85000610351562,99.3512005821004,79.89645107273786,0.4597930908203125,0.5080577305385044,2638948
2023-02-17 15:00:00-05:00,152.35890197753906,152.6300048828125,152.11000061035156,152.24049377441406,1838307,-0.07771662934565904,56.79003779499278,151.6978904724121,0.38279962538762197,152.46348972318734,150.93229122163686,151.84411500110403,152.30487445413982,-0.46075945303579147,-0.680567407052475,152.6300048828125,150.85000610351562,78.11733845388929,86.45082026513587,0.5200042724609375,0.5152010236467633,800641
2023-02-17 15:15:00-05:00,152.24000549316406,152.3699951171875,151.92999267578125,152.03500366210938,1487830,-0.13465700450456997,56.07481531932729,151.69864044189453,0.383478007613601,152.46559645712173,150.93168442666732,151.8734825773659,152.28482623274013,-0.4113436553742247,-0.6267226543941823,152.6300048828125,150.85000610351562,66.57294220515371,81.34716041371446,0.44000244140625,0.5080577305385044,-687189
2023-02-17 15:30:00-05:00,152.02499389648438,152.49000549316406,151.96499633789062,152.1750030517578,1709185,0.0986740084170505,52.10237659963437,151.70594024658203,0.3914054179142564,152.48875108241054,150.92312941075352,151.9198704628843,152.27666941062319,-0.35679894773889487,-0.5727379112001798,152.6300048828125,150.85000610351562,74.43808184888645,73.04278750264315,0.5250091552734375,0.5023444039481026,1021996
2023-02-17 15:45:00-05:00,152.1750030517578,152.5500030517578,152.0800018310547,152.5399932861328,4454590,0.23984900742920265,61.79575479472255,151.73244018554686,0.42919240971500805,152.5908250049769,150.87405536611683,152.01527418337815,152.29622320858783,-0.28094902520967935,-0.5143801323909974,152.6300048828125,150.85000610351562,94.94316525794228,78.65139643732748,0.470001220703125,0.49377223423549105,5476586
2023-02-21 09:30:00-05:00,150.1999969482422,151.13999938964844,150.0800018310547,151.08999633789062,5356629,0.5925428813125241,45.884470837533286,151.68641967773436,0.4468031152693979,152.58002590827317,150.79281344719556,151.872923481457,152.206668136259,-0.3337446548019898,-0.4782530360753077,152.6300048828125,150.0800018310547,39.60758031798082,69.66294247493651,2.459991455078125,0.6427001953125,119957
2023-02-21 09:45:00-05:00,151.07000732421875,151.3000030517578,150.1999969482422,150.36000061035156,2921726,-0.4699852250244533,42.896798395886144,151.62191467285157,0.5364541484370219,152.6948229697256,150.54900637597754,151.64016575120237,152.06958749627657,-0.42942174507419395,-0.46848677770253006,152.6300048828125,150.0800018310547,10.980331145245547,48.51035890705621,1.100006103515625,0.6767218453543526,-2801769
2023-02-21 10:00:00-05:00,150.36000061035156,150.61000061035156,149.75999450683594,149.9499969482422,3021538,-0.2726813384178373,36.681121829830666,151.53277435302735,0.6526049285293897,152.83798421008612,150.22756449596858,151.38013943604386,151.91227215279685,-0.532132716752983,-0.4812159656925449,152.6300048828125,149.75999450683594,6.620270191239254,19.069393884821874,0.850006103515625,0.7031151907784599,-5823307
2023-02-21 10:15:00-05:00,149.9499969482422,150.10000610351562,149.64999389648438,149.6907958984375,2101440,-0.17285832282754576,37.33063116951912,151.4385643005371,0.7713815992612664,152.98132749905963,149.8958011020146,151.12024013807832,151.74741888874416,-0.6271787506658484,-0.5104085230173098,152.6300048828125,149.64999389648438,1.369189648639515,6.323263661708105,0.45001220703125,0.6895523071289062,-7924747
2023-02-21 10:30:00-05:00,149.69000244140625,150.3000030517578,149.60000610351562,150.0500030517578,1941800,0.2404974310107844,38.87234326651224,151.3396141052246,0.8172231174017676,152.97406034002813,149.70516787042106,150.95558812201918,151.62147253941774,-0.6658844173985585,-0.5415037021748546,152.6300048828125,149.60000610351562,14.851390413649321,7.613616751176029,0.6999969482421875,0.7077952793666294,-5982947
2023-02-21 10:45:00-05:00,150.0399932861328,150.1999969482422,149.75,149.9199981689453,1028885,-0.07997542159220447,35.290035056424,151.2501136779785,0.8707870318268314,152.99168774163218,149.50853961432483,150.79626646253843,151.49524080558433,-0.6989743430459043,-0.5729978305769877,152.6300048828125,149.60000610351562,10.560798493256922,8.927126185181919,0.4499969482421875,0.7163663591657367,-7011832
2023-02-21 11:00:00-05:00,150.02499389648438,150.05999755859375,149.50999450683594,149.7805938720703,1757445,-0.1629062052038448,34.683126186426406,151.16514358520507,0.9281950626175898,153.02153371044025,149.3087534599699,150.6400090345053,151.36804650087694,-0.7280374663716316,-0.6040057579154402,152.6300048828125,149.50999450683594,8.67302773471314,11.361738880539795,0.5500030517578125,0.7270802089146206,-8769277
2023-02-21 11:15:00-05:00,149.78500366210938,149.84500122070312,149.4199981689453,149.50999450683594,1352629,-0.18360259608753188,29.28838362213348,151.08664321899414,0.9994313808231483,153.08550598064045,149.08778045734783,150.4661605454456,151.2302290013759,-0.7640684559302997,-0.636018297666684,152.6300048828125,149.4199981689453,2.8036183694520633,7.345814865807376,0.4250030517578125,0.7107020786830357,-10121906
2023-02-21 11:30:00-05:00,149.5050048828125,149.83999633789062,149.36000061035156,149.80499267578125,1201348,0.2006540136926462,29.22076218187756,151.00989303588867,1.037178031574548,153.08424909903775,148.93553697273958,150.36444236205008,151.12452525585059,-0.7600828938005009,-0.6608312169853878,152.6300048828125,149.36000061035156,13.608302263617404,8.361649455927536,0.4799957275390625,0.7057015555245536,-8920558
2023-02-21 11:45:00-05:00,149.80499267578125,149.94000244140625,149.52000427246094,149.8000946044922,1139199,-0.0032696315400270125,23.810628261584995,150.95039749145508,1.0719252096981278,153.09424791085132,148.80654707205883,150.27761959429404,151.02630684644558,-0.7486872521515409,-0.6784024240707045,152.6300048828125,149.36000061035156,13.458514346509382,9.956811659859618,0.4199981689453125,0.7028590611049107,-10059757
2023-02-21 12:00:00-05:00,149.8000030517578,149.99000549316406,149.64999389648438,149.75999450683594,7765851,-0.0267079733690336,24.155484896661363,150.87740249633788,1.1018958480590382,153.08119419245597,148.6736108002198,150.19798493765126,150.93240640253725,-0.7344214648859975,-0.6896062322603321,152.5500030517578,149.36000061035156,12.538984023725247,13.201933544617345,0.3400115966796875,0.69000244140625,-17825608
2023-02-21 12:15:00-05:00,149.7698974609375,149.88009643554688,149.6199951171875,149.6824951171875,1176424,-0.058357750944441955,24.817387100146348,150.78952713012694,1.1245152894106574,153.03855770894825,148.54049655130564,150.11867878799742,150.83972942487338,-0.7210506368759582,-0.6958951131953882,152.5500030517578,149.36000061035156,10.10953793169425,12.035678767309626,0.260101318359375,0.6771523611886161,-19002032
2023-02-21 12:30:00-05:00,149.69000244140625,150.0800018310547,149.66000366210938,149.9499969482422,953001,0.17368862488843115,26.815129043336682,150.71747665405275,1.1300993480903019,152.97767535023334,148.45727795787215,150.09272772924038,150.77376336969274,-0.6810356404523645,-0.692923218642273,152.5500030517578,149.36000061035156,18.49516885104755,13.714563602155684,0.4199981689453125,0.6696515764508929,-18049031
