Date,symbol,open,high,low,close,volume,change,rsi,20d_sma,20d_std,bollinger_upper,bollinger_lower,12d_ema,26d_ema,macd,macd_signal,14d_high,14d_low,%K,%D,true_range,atr,obv
2008-04-18 00:00:00-04:00,aapl,4.836784392455211,4.932231401005185,4.8142908449242725,4.895147323608398,1026765600,1.2066473594362868,69.3427431952589,4.531125926971436,0.176371129016361,4.883868185004158,4.1783836689387135,4.635689112308149,4.5863956340897065,0.04929347821844221,0.03334991702594458,4.932231401005185,4.365323870976306,93.45853151837694,76.68710782665593,0.2361845717815525,0.1608656116101941,7697158000
2008-04-21 00:00:00-04:00,aapl,4.930710033021981,5.121907986341488,4.917031845459544,5.111572742462158,1039152800,3.668086507397561,70.06249431969644,4.574639320373535,0.20597428082468627,4.986587882022908,4.162690758724162,4.711162613699321,4.634941571632655,0.07622104206666602,0.042003961505951454,5.121907986341488,4.39359472559607,98.58093427150405,87.25141602724898,0.22676066273308937,0.16368832551255005,8736310800
2008-04-22 00:00:00-04:00,aapl,5.088470508984077,5.10670917347254,4.805473725187931,4.869612216949463,1439572400,-4.301062404669605,62.139369809051296,4.603850984573365,0.20421269798408728,5.01227638054154,4.19542558860519,4.736173363001386,4.656242727876818,0.0799306351245681,0.049645682175867074,5.121907986341488,4.39359472559607,65.35889390043457,85.79945323010519,0.30609901727422706,0.17393653399360082,7296738400
2008-04-23 00:00:00-04:00,aapl,4.986641265379369,5.010654695521655,4.8963614985805135,4.951380252838135,1504190800,-0.7071094683718238,61.076177786677526,4.630949974060059,0.21282958054174114,5.056609135143541,4.2052908129765765,4.770007707171247,4.682592543019943,0.08741516415130324,0.05724443368273894,5.121907986341488,4.39359472559607,76.58593592970965,80.17525470054942,0.1410424785721922,0.1696157999795314,8800929200
2008-04-24 00:00:00-04:00,aapl,5.025854695747693,5.166896759312233,4.838912384705915,5.135283470153809,1696066400,2.1773167158752464,64.28826214221189,4.6745545864105225,0.2226291120085277,5.119812810427578,4.229296362393467,4.827242569582801,4.72240334070105,0.10483922888175101,0.06680855802276268,5.166896759312233,4.39359472559607,95.91190921786352,79.28557968266925,0.32798437460631824,0.18444525975735612,10496995600
2008-04-25 00:00:00-04:00,aapl,5.188783939657297,5.200942243248877,5.058683841214856,5.159298896789551,992474000,-0.568245724058678,62.93941136095646,4.715165162086487,0.23356151099398528,5.182288184074458,4.248042140098517,4.87912477945097,4.760299490948829,0.11882528850214058,0.0772513558935602,5.200942243248877,4.39359472559607,94.8419552238922,89.11326679048845,0.14225840203402118,0.18025475134139596,11489469600
2008-04-28 00:00:00-04:00,aapl,5.159904078584041,5.2814923346818325,5.141057864392076,5.235593318939209,787214400,1.4668730116382058,68.32257167925363,4.758845686912537,0.24542300168313688,5.24969169027881,4.267999683546263,4.934687981378539,4.801010663506891,0.13367731787164772,0.08857075908613303,5.2814923346818325,4.39359472559607,94.83059586229946,95.19482010135174,0.14043447028975642,0.1813186422195719,12276684000
2008-04-29 00:00:00-04:00,aapl,5.201246285493772,5.339552976772776,5.175104999004959,5.321011543273926,923476400,2.302626163159741,71.72036527503141,4.797632575035095,0.2699654541770242,5.337563483389143,4.257701666681047,4.994783024295257,4.845041302841107,0.14974172145415032,0.10083460371657946,5.339552976772776,4.39359472559607,98.03993109888455,95.90416072835875,0.16444797776781694,0.18561764560516222,13200160400
2008-04-30 00:00:00-04:00,aapl,5.355663230126172,5.471475951275763,5.256264501358797,5.28757381439209,1139524400,-1.2713535711333037,68.53264935214402,4.8378479242324826,0.2803772545921825,5.398602433416848,4.2770934150481175,5.040250706467168,4.882119342403323,0.15813136406384487,0.11231616435419939,5.471475951275763,4.39359472559607,82.93855273639194,91.93635989919198,0.21521144991696595,0.19052460264890803,12060636000
2008-05-01 00:00:00-04:00,aapl,5.318274019751915,5.471475601196289,5.315234647259446,5.471475601196289,903576800,2.8806635550441264,82.22831618994636,4.880996680259704,0.3082432543474976,5.4974831889547,4.264510171564709,5.1071193217318696,4.931024198446903,0.17609512328496635,0.1250917253634749,5.471475951275763,4.39359472559607,99.9999675215167,93.65948378559773,0.18390178680419922,0.1859648789305212,12964212800
2008-05-02 00:00:00-04:00,aapl,5.47725070767087,5.529837650837536,5.427399970616771,5.500048637390137,1006082000,0.41622943582513433,82.33227265135214,4.923339867591858,0.3325129500510301,5.588365767693919,4.258313967489798,5.167975291812139,4.977825106267236,0.19015018554490304,0.1381195450593867,5.529837650837536,4.429462704075214,97.29283063604373,93.41045029798413,0.10243768022076516,0.1830554356430277,13970294800
2008-05-05 00:00:00-04:00,aapl,5.529837243255536,5.632883277341106,5.503391581795211,5.61525297164917,854557200,1.544633677922635,83.36696599592376,4.967172431945801,0.3632399562435428,5.693652344432886,4.240692519458715,5.237177227247638,5.029826993357149,0.20735023389048823,0.15197940896998618,5.632883277341106,4.578410151488869,98.32804599190831,98.54028138315624,0.13283463995096945,0.18385874858853146,14824852000
2008-05-06 00:00:00-04:00,aapl,5.6131254062153735,5.6879023216923645,5.537741346827644,5.673920154571533,918870400,1.0830819544641233,82.26307677046925,5.018573927879333,0.38732210644518145,5.793218140769696,4.243929714988971,5.304690380985065,5.08198113293312,0.22270924805194436,0.1661365932633572,5.6879023216923645,4.661394567626694,98.63788977088069,98.08625546627758,0.15016097486472013,0.18216504269135347,15743722400
