Date,symbol,open,high,low,close,volume,change,rsi,20d_sma,20d_std,bollinger_upper,bollinger_lower,12d_ema,26d_ema,macd,macd_signal,14d_high,14d_low,%K,%D,true_range,atr,obv
2018-04-26 00:00:00-04:00,aapl,39.11476872515495,39.49848066394883,38.93602099534348,39.13860321044922,111852000,0.06093474682604453,42.587434566322386,40.59622459411621,1.1218713908213076,42.839967375758825,38.35248181247359,40.11283088235079,40.422227744454105,-0.30939686210331274,-0.07440486660796236,42.6468262170711,38.42360211660981,16.930219112959545,13.450053346585596,0.5624596686053493,0.8138989565424904,61999600
2018-04-27 00:00:00-04:00,aapl,39.08615349558988,39.16480289938518,38.28298187101805,38.68576049804688,142623200,-1.0243857779153884,36.33794497599133,40.53116016387939,1.194448201490012,42.920056566859415,38.14226376089937,39.88650244445053,40.26171345480674,-0.3752110103562103,-0.13512615034810266,42.6468262170711,38.28298187101805,9.229903614530386,13.291179501717567,0.8818210283671277,0.7967047205434911,-80623600
2018-04-30 00:00:00-04:00,aapl,38.64048807385777,39.86311989348528,38.57137025862381,39.38645935058594,169709600,1.930543101066203,35.747470363856436,40.51423892974854,1.2087826804938913,42.931804290736316,38.09667356876076,39.80757228492761,40.18226626019839,-0.3746939752707803,-0.18339588309523527,42.6468262170711,38.28298187101805,25.286820336888137,17.148981021459356,1.2917496348614748,0.8217290722791465,89086000
2018-05-01 00:00:00-04:00,aapl,39.66054197866839,40.32548184652364,39.38884561033821,40.30165100097656,214277600,1.616490825195972,44.62334035026242,40.52269954681397,1.2065598409262013,42.93581922866637,38.10957986496157,39.88525023166288,40.192924904336664,-0.3076746726737838,-0.20839923474820166,42.6468262170711,38.28298187101805,46.258962737392984,26.9252288962705,0.9390224959376994,0.8510097127938719,303363600
2018-05-02 00:00:00-04:00,aapl,41.76261251613387,42.363205819425545,41.4218019729868,42.08197784423828,266157600,0.7647158759070266,53.29892565830102,40.5818058013916,1.2540288678473717,43.089863537086345,38.07374806569686,40.22945429720176,40.35905305025615,-0.12959875305438828,-0.19256436032922236,42.6468262170711,38.28298187101805,87.05617505941278,52.86731937789798,2.0615548184489825,0.9546834012252786,569521200
2018-05-03 00:00:00-04:00,aapl,41.91752900870466,42.3036228819901,41.57433283839258,42.158241271972656,136272800,0.5742520347943402,52.954070844114064,40.63054447174072,1.2968549409787913,43.2242543536983,38.03683458978314,40.53081801900715,40.51511393534419,0.0157040836629605,-0.15075271158789816,42.6468262170711,38.28298187101805,88.80379531546872,74.03964437075817,0.7292900435975227,0.9728987734628518,705794000
2018-05-04 00:00:00-04:00,aapl,42.48236876013853,43.91235031728204,42.46330190298088,43.81225204467773,224805200,3.130435809848338,59.44345228210755,40.81465473175049,1.4716559857745855,43.75796670329966,37.871342760201316,41.04229928925356,40.79752946572123,0.24476982353233012,-0.0714084010998813,43.91235031728204,38.28298187101805,98.22185608279477,91.36060881922542,1.7541090453093844,1.0733370359948313,930599200
2018-05-07 00:00:00-04:00,aapl,44.133998301060245,44.72744199126137,44.0315180290385,44.12923431396485,169805600,-0.01079437005207828,58.37359329024825,40.99471321105957,1.6448570298756175,44.2844272708108,37.704999151308336,41.52249131244003,41.07963878562622,0.4428525268138088,0.03169306854023301,44.72744199126137,38.28298187101805,90.71748965568996,92.58104701798449,0.915189946583645,1.0855939148502196,1100404800
2018-05-08 00:00:00-04:00,aapl,44.08872482641335,44.38187008593461,43.774127075409545,44.34135437011719,113611200,0.5730026093938893,59.81824293077628,41.14724464416504,1.8071874806382704,44.76161960544158,37.5328696828885,41.96023448581723,41.35292496534348,0.6073095204737484,0.1470394713181647,44.72744199126137,38.28298187101805,94.00899976195977,94.31611516681482,0.6077430105250627,1.0959783248026997,1214016000
2018-05-09 00:00:00-04:00,aapl,44.4605136968083,44.66309224934599,44.14353399346313,44.65356063842773,92844800,0.4341986305778712,69.11759266420297,41.32503890991211,1.9696671363023057,45.26437318251672,37.3857046373075,42.377879646109754,41.626812126184156,0.7510675199255985,0.26803230838649345,44.72744199126137,38.28298187101805,98.85356800329063,94.52668580698013,0.5195582558828633,1.0449075281817575,1306860800
2018-05-10 00:00:00-04:00,aapl,44.744117865495646,45.37092388594513,44.72266538135132,45.292274475097656,111957200,1.2250920025953185,86.10430998922176,41.51451091766357,2.1606716538117947,45.835854225287164,37.19316761003998,42.82925427622065,41.9282876934357,0.9009665827849531,0.3947760644365291,45.37092388594513,38.28298187101805,98.89037733827617,97.25098170117553,0.7173632475174045,0.9706840507362549,1418818000
2018-05-11 00:00:00-04:00,aapl,45.33534836714269,45.471718561367496,44.847277780964376,45.12002182006836,104848800,-0.47496391850910286,85.48824379822145,41.68833999633789,2.30651586232271,46.30137172098331,37.075308271692464,43.18367738922921,42.18867197640821,0.9950054128210013,0.5149409396416893,45.471718561367496,38.28298187101805,95.10766972768285,97.61720502308322,0.6244407804031198,0.9671101804669517,1313969200
2018-05-14 00:00:00-04:00,aapl,45.22050979722866,45.34492045793883,44.94537455690229,45.01475524902344,83115200,-0.4550027169703209,90.44272649355493,41.84391613006592,2.423732158917315,46.69138044790055,36.99645181223129,43.46673140869775,42.4175083471832,1.049223061514546,0.6218820915258699,45.471718561367496,38.28298187101805,93.6433433017861,95.88046345591505,0.3995459010365394,0.9086586242013267,1230854000
2018-05-15 00:00:00-04:00,aapl,44.68698429783126,44.75636863971936,44.285047223124366,44.60564041137695,94780800,-0.18203037804512054,85.54301710694824,41.950198364257815,2.4985435701918606,46.947285504641535,36.953111223874096,43.64265801677984,42.593473941336065,1.049184075443776,0.7073966896252556,45.471718561367496,38.28298187101805,87.95228998784705,92.23443433910533,0.7297080258990718,0.9095397073553748,1136073200
2018-05-16 00:00:00-04:00,aapl,44.51711818548249,45.08892385595156,44.50036898247598,45.02193069458008,76732400,1.1339739176158417,86.03972625979527,42.082062339782716,2.5905771310499808,47.263216601882675,36.90090807768276,43.85558075469069,42.787534866440865,1.0680458882498272,0.7795631220787363,45.471718561367496,38.28298187101805,93.74315841347705,91.77959723437009,0.5885548734755801,0.9114036505603913,1212805600
2018-05-17 00:00:00-04:00,aapl,44.97887654547358,45.1965943240584,44.58650776844353,44.73723602294922,69176000,-0.5372311206574166,87.84947991376274,42.25975074768066,2.6469617082917223,47.55367416426411,36.965827331097216,43.991613004996644,42.942433685094706,1.0491793199019384,0.8335082443847114,45.471718561367496,38.57137025862381,89.3558628319351,90.35043707775309,0.6100865556148705,0.8919940453638014,1143629600
2018-05-18 00:00:00-04:00,aapl,44.78507974946513,44.93341315619294,44.53147606028991,44.57453918457031,73190800,-0.4701131851782292,84.79069672256955,42.51367301940918,2.611237199441788,47.73614741829276,37.291198620525606,44.081513710861756,43.07140730723527,1.0101064036264873,0.8688393418297085,45.471718561367496,39.38884561033821,85.25072964666522,89.4499169640258,0.40193709590302973,0.8284360068667697,1070438800
2018-05-21 00:00:00-04:00,aapl,44.978859953873126,45.28270752999994,44.71807914199963,44.89033889770508,73603200,-0.19680591339760165,83.4611530871739,42.789105606079104,2.553373183063029,47.895851972205165,37.682359239953044,44.20620626359596,43.21443663926641,0.9917696243295495,0.8934317828924004,45.471718561367496,41.4218019729868,85.64465092119652,86.75041446659895,0.7081683454296268,0.8119464246876217,1144042000
2018-05-22 00:00:00-04:00,aapl,45.06978897883756,45.18941364125031,44.68698859885476,44.77790451049805,60962800,-0.6476277678525733,75.9780918598026,43.086324310302736,2.410683944684977,47.90769219967269,38.26495642093278,44.29431404164865,43.336819889706135,0.9574941519425124,0.9062469183019158,45.471718561367496,41.57433283839258,82.1979629375803,84.36444783514735,0.5024250423955507,0.7005800121123765,1083079200
2018-05-23 00:00:00-04:00,aapl,44.58410884439457,45.09849338293007,44.442948981855,45.06499862670898,80233600,1.0786125253569296,76.91602854977026,43.38943672180176,2.2456809775393918,47.880798676880545,38.89807476672297,44.41305674625059,43.47153002962694,0.941526716623649,0.9133040505334791,45.471718561367496,42.46330190298088,86.4805982401175,84.77440403296477,0.6555444010750762,0.6953124662179161,1163312800
2018-05-24 00:00:00-04:00,aapl,45.16309230048141,45.17983785348113,44.550614664146245,45.01475524902344,92936000,-0.32844750857857147,65.83945933723601,43.68324432373047,2.03475324560412,47.75275081493871,39.61373783252223,44.505741887106836,43.59135884085876,0.9143830462480764,0.913519878364838,45.471718561367496,43.774127075409545,73.0816679911543,80.58674305628404,0.629223189334887,0.614963476505452,1070376800
2018-05-25 00:00:00-04:00,aapl,45.033887488364726,45.37362100175508,44.895122478559536,45.11762619018555,69844000,0.18594597644375196,63.79742413576057,44.004837608337404,1.6808261843227414,47.36648997698288,40.643185239691924,44.59997785071979,43.709448822347156,0.890529028372633,0.908921219353093,45.471718561367496,43.774127075409545,79.14148520943279,79.56791714690154,0.4784985231955474,0.5837712319777307,1140220800
