Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-03-24 00:00:00-04:00,4.073513238060059,4.281429613998287,4.062266869795794,4.241305351257324,1066920400,0.0,0.0
2008-03-25 00:00:00-04:00,4.254374090165208,4.349821058955702,4.174430389954221,4.285379409790039,1052391200,0.0,0.0
2008-03-26 00:00:00-04:00,4.282037081831882,4.430071024630201,4.275045998231536,4.409400939941406,1182084400,0.0,0.0
2008-03-27 00:00:00-04:00,4.406057541745946,4.417000336652088,4.25528780037992,4.263191223144531,999829600,0.0,0.0
2008-03-28 00:00:00-04:00,4.310307284488068,4.396938122501993,4.304227728072059,4.347087383270264,714610400,0.0,0.0
2008-03-31 00:00:00-04:00,4.354990308672558,4.429159265088035,4.332192380564066,4.361981391906738,768065200,0.0,0.0
2008-04-01 00:00:00-04:00,4.44709282845054,4.549226922273496,4.365325244853038,4.5452752113342285,1032567200,0.0,0.0
2008-04-02 00:00:00-04:00,4.522478757304971,4.596040182744584,4.433416084205068,4.483266830444336,1044968400,0.0,0.0
2008-04-03 00:00:00-04:00,4.470195721298051,4.669904692486121,4.468371854307348,4.608502388000488,1051568000,0.0,0.0
2008-04-04 00:00:00-04:00,4.626133174118141,4.702733566413325,4.582361579355885,4.653186798095703,854417200,0.0,0.0
2008-04-07 00:00:00-04:00,4.745894907553162,4.854108945222739,4.714890398056174,4.738600254058838,1158326400,0.0,0.0
2008-04-08 00:00:00-04:00,4.667473066836739,4.755624199040437,4.630084201045143,4.645890235900879,1014294400,0.0,0.0
2008-04-09 00:00:00-04:00,4.660177953296921,4.677807857936686,4.573545884367163,4.603334903717041,873398400,0.0,0.0
2008-04-10 00:00:00-04:00,4.593911795687073,4.724315036996586,4.577800970820778,4.697869777679443,955763200,0.0,0.0
2008-04-11 00:00:00-04:00,4.642244610776124,4.659874517466602,4.450134228614566,4.472628593444824,1210076000,0.0,0.0
2008-04-14 00:00:00-04:00,4.461379202116165,4.536763648680974,4.393593792830446,4.492079734802246,845087600,0.0,0.0
2008-04-15 00:00:00-04:00,4.5413251894341355,4.551052887362825,4.42946457723099,4.510320663452148,698037200,0.0,0.0
2008-04-16 00:00:00-04:00,4.611843206119258,4.684188266982313,4.578406880516343,4.672029972076416,795774000,0.0,0.0
2008-04-17 00:00:00-04:00,4.686319060986293,4.741946196991215,4.661394094308131,4.696046352386475,704267200,0.0,0.0
2008-04-18 00:00:00-04:00,4.836783450151182,4.932230440106136,4.814289907002443,4.895146369934082,1026765600,0.0,0.0
