Datetime,symbol,Date,open,high,low,close,volume,change,rsi,20d_sma,20d_std,bollinger_upper,bollinger_lower,12d_ema,26d_ema,macd,macd_signal,14d_high,14d_low,%K,%D,true_range,atr,obv
2008-04-18 00:00:00-04:00,aapl,2008-04-18 00:00:00-04:00,4.836783450151182,4.932230440106136,4.814289907002443,4.895146369934082,1026765600,1.2066473594362817,69.34287426425915,4.531126189231872,0.17637088541415666,4.8838679600601855,4.178384418403559,4.635689011654787,4.5863957567257225,0.04929325492906411,0.033349864785921925,4.932230440106136,4.365325244853038,93.45850585202388,76.68701862182222,0.23618408771966148,0.16086501057073566,7697158000
2008-04-21 00:00:00-04:00,aapl,2008-04-21 00:00:00-04:00,4.930710952952452,5.121908941944067,4.917032762838053,5.111573696136475,1039152800,3.668086507397552,70.06260621602354,4.57463960647583,0.20597418537234977,4.9865879772205295,4.16269123573113,4.71116268025869,4.634941771087583,0.07622090917110746,0.04200389298465336,5.121908941944067,4.393593792830446,98.58093768608676,87.25147088210583,0.22676257200998506,0.16368765640239477,8736310800
2008-04-22 00:00:00-04:00,aapl,2008-04-22 00:00:00-04:00,5.088471007252052,5.106709673526462,4.805474195744586,4.869612693786621,1439572400,-4.3010624046696,62.139461182239494,4.603851270675659,0.2042126304280783,5.012276531531816,4.195426009819503,4.736173494321757,4.65624295250985,0.07993054181190651,0.04964560865943872,5.121908941944067,4.393593792830446,65.35891798152254,85.79945383987773,0.3060995003918885,0.17393589939184992,7296738400
2008-04-23 00:00:00-04:00,aapl,2008-04-23 00:00:00-04:00,4.9866417456123,5.010655178067172,4.896361970119152,4.951380729675293,1504190800,-0.7071094683718243,61.07621688231669,4.630950260162353,0.21282954128482356,5.056609342732001,4.205291177592706,4.770007892812991,4.682592790169705,0.08741510264328589,0.057244362582253995,5.121908941944067,4.393593792830446,76.5859309014358,80.1752621896817,0.14104248428055133,0.16961515982769124,8800929200
2008-04-24 00:00:00-04:00,aapl,2008-04-24 00:00:00-04:00,5.025853295719272,5.166895319994396,4.838911036753124,5.135282039642334,1696066400,2.177316715875235,64.28828033337865,4.674554800987243,0.22262885968176233,5.119812520350768,4.229297081623718,4.827242501990369,4.722403440312993,0.10483906167737622,0.06680846761030154,5.166895319994396,4.393593792830446,95.91190767875474,79.28558552057103,0.32798428324127205,0.18444460955510777,10496995600
2008-04-25 00:00:00-04:00,aapl,2008-04-25 00:00:00-04:00,5.188783939657297,5.200942243248877,5.058683841214856,5.159298896789551,992474000,-0.568245724058678,62.939527472859474,4.715165376663208,0.23356123120468716,5.182287839072583,4.248042914253833,4.87912472241953,4.760299581920471,0.11882514049905968,0.07725125391929585,5.200942243248877,4.393593792830446,94.84196118321107,89.11326658780054,0.14225840203402118,0.18025434204846386,11489469600
2008-04-28 00:00:00-04:00,aapl,2008-04-28 00:00:00-04:00,5.159904078584041,5.2814923346818325,5.141057864392076,5.235593318939209,787214400,1.4668730116382058,68.32265854760688,4.758845973014831,0.24542257346694699,5.249691119948725,4.268000826080938,4.9346879332366616,4.801010746686379,0.13367718655028238,0.08857065122465546,5.2814923346818325,4.393593792830446,94.83060129292272,95.19482338496285,0.14043447028975642,0.1813182329266398,12276684000
2008-04-29 00:00:00-04:00,aapl,2008-04-29 00:00:00-04:00,5.201243954971203,5.339550584279125,5.175102680195518,5.321009159088135,923476400,2.3026261631597427,71.72034196717715,4.7976326704025265,0.26996484872761933,5.337562367857765,4.257702972947288,4.9947826127671595,4.845041177098506,0.14974143566865372,0.10083446018405076,5.339550584279125,4.393593792830446,98.03992895250589,95.90416380954656,0.1644479040836071,0.18561722796336008,13200160400
2008-04-30 00:00:00-04:00,aapl,2008-04-30 00:00:00-04:00,5.355662747148662,5.47147545785418,5.256264027345135,5.287573337554932,1139524400,-1.2713535711332962,68.53271936139566,4.8378479957580565,0.2803766169721402,5.3986012297023365,4.2770947618137765,5.040250284797182,4.882119187243905,0.1581310975532766,0.11231599617839574,5.47147545785418,4.393593792830446,82.93856122924225,91.93636382489028,0.21521143050904534,0.19052418255859133,12060636000
2008-05-01 00:00:00-04:00,aapl,2008-05-01 00:00:00-04:00,5.31827448323761,5.471476078033447,5.315235110480262,5.471476078033447,903576800,2.880663555044135,82.22834834897671,4.880996680259704,0.3082428006514846,5.497482281562673,4.264511078956735,5.107119039390409,4.931024095730639,0.17609494365976985,0.12509155489424378,5.471476078033447,4.393593792830446,100.0,93.65949672724939,0.18390274047851562,0.18596469623099404,12964212800
