Date,open,high,low,close,volume,change,rsi,20d_sma,20d_std,bollinger_upper,bollinger_lower,12d_ema,26d_ema,macd,macd_signal,14d_high,14d_low,%K,%D,true_range,atr,obv
2018-05-14 00:00:00-04:00,0.071836272574795,0.06987862458403674,0.0747466348457281,0.07346668941175027,0.1811878664129503,0.4888282919519591,0.9422669851411469,0.03643351118538568,0.23696634863607108,0.05406879155632549,0.022456725827063484,0.047580861759038806,0.03415936478898551,0.5433046382105785,0.5047774687214014,0.051781912445315215,0.03067433633068789,0.9364513606405362,0.9607241827205273,0.014045395559861902,0.0625580563737166,0.3231206206186338
2018-05-15 00:00:00-04:00,0.0681972392930372,0.06586121441152029,0.07014839108114537,0.07067272266674363,0.20900405589972496,0.5084430688479942,0.8893600172870547,0.037201977561089616,0.24569332159375618,0.05581947996119041,0.02213455115641305,0.04884108932076009,0.03547042706094222,0.5432964509080878,0.5115358653596478,0.051781912445315215,0.03067433633068789,0.8792901793052323,0.9236758618222188,0.04059666198754568,0.06269803973523035,0.30676185164513325
2018-05-16 00:00:00-04:00,0.06703854261488454,0.06813114763170794,0.07164773159735946,0.07351564101380409,0.16596831711791316,0.6030062423741063,0.8947232475893447,0.03815539379441463,0.25642917751172645,0.057980784657405804,0.021746495462091397,0.05036723232827345,0.03691686827445406,0.5446379710469468,0.5172401053989282,0.051781912445315215,0.03067433633068789,0.9374528512297333,0.9190535959990366,0.0292454507002951,0.06299426622901415,0.32000554239665924
2018-05-17 00:00:00-04:00,0.07018811948451084,0.06886612872788225,0.0722475956051811,0.07157138446176631,0.1479503622559374,0.48291966472917947,0.9142629245762819,0.03944014100016352,0.26300654821870045,0.05996783176905646,0.02222907808472324,0.05134140133051662,0.038068847522083504,0.5433065009752913,0.5215050246542933,0.051781912445315215,0.0328468298445202,0.8933871424650435,0.9045314403423718,0.030977028040398223,0.05990958350216778,0.30806605462581454
2018-05-18 00:00:00-04:00,0.06886622216460944,0.06706960986955482,0.07186432243509647,0.07046021696267063,0.1575235035904168,0.4877425099131649,0.8812335614448571,0.04127608597375598,0.25883910240362906,0.06121613655514091,0.024647766015851058,0.05198457472194046,0.03902616466578612,0.5405451728267927,0.5242999434660498,0.051781912445315215,0.03900567221204654,0.8521532094811605,0.895380286170028,0.014237686666384038,0.049808607066369734,0.29543362919592064
2018-05-21 00:00:00-04:00,0.07018811068816258,0.06945403988393425,0.07316391481545662,0.07261708342655593,0.15850685605787207,0.5073813538383364,0.866877427029517,0.04326755812366567,0.2520893276036217,0.062308712707453806,0.02755546756129701,0.05287784994455591,0.04008894172432664,0.5392624960715702,0.5262492421384464,0.051781912445315215,0.05432172711695504,0.8561144749989107,0.867951283380037,0.03886659854018064,0.04718817054354836,0.3081372331379676
2018-05-22 00:00:00-04:00,0.07080826541977212,0.06881716619634079,0.07294735913996905,0.07184917633654025,0.1283662922130097,0.4749869723057285,0.786074366366579,0.04541655297929703,0.23544438259447925,0.062389720464982146,0.03188624704862947,0.05350866280386535,0.04099693963796214,0.5368500549465022,0.5272701543025495,0.051781912445315215,0.055470880952278645,0.8214937481609118,0.8437073261690662,0.0223189186473947,0.029489323794985672,0.2976153092759858
2018-05-23 00:00:00-04:00,0.06749549678593217,0.06819649502064304,0.07124790671666956,0.07380979350916866,0.17431679834743374,0.5990281786549495,0.7962018704419819,0.04760816142069313,0.2161963781733537,0.06220573319672523,0.03659259470926762,0.05435960820562097,0.04199742484729985,0.5357422908333633,0.5278396209792409,0.051781912445315215,0.06216832266180372,0.8645062827948907,0.8478730410270283,0.03463273845727849,0.028652177905210158,0.3114632924784092
2018-05-24 00:00:00-04:00,0.07144464053745744,0.06875177589028478,0.07199767605878224,0.07346668941175027,0.20460519888720935,0.49792207847776365,0.676597239683946,0.049732494180718345,0.19159115643701502,0.061329740549360856,0.04191254643902109,0.055023659346857545,0.04288651435866947,0.5338413377335306,0.527871023054893,0.051781912445315215,0.07204387707342058,0.72992847577419,0.8053204811508567,0.03251599641958515,0.015882651922255478,0.2954229282556843
2018-05-25 00:00:00-04:00,0.0705633631103725,0.07007453359828794,0.07439669835304605,0.07416923217523413,0.14954318342048664,0.5348844809146326,0.6545481729561081,0.052057718968314126,0.15030515139190542,0.058687325114265776,0.049564982635413646,0.05569900001805306,0.043762738811704616,0.5321757502121722,0.5275245397925221,0.051781912445315215,0.07204387707342058,0.7907934028401499,0.7949676821834026,0.020394749392502347,0.010925504676207912,0.30747771002778557
2018-05-29 00:00:00-04:00,0.06953534517049184,0.06860478754265895,0.07309722959068185,0.07305819493585647,0.19773889974733516,0.5330135031528099,0.59934723231394,0.05407082475317171,0.1049125471400159,0.05526792788086604,0.05741990745916836,0.05609037633382524,0.04447412362344949,0.529262781757024,0.5265974854730601,0.051781912445315215,0.07482704084716213,0.6094951866091028,0.7089726034408792,0.018086002928065177,0.009132453176193253,0.2919343527002977
2018-05-30 00:00:00-04:00,0.06973120608764485,0.06738000140665876,0.07294733755642721,0.07240468193025734,0.16126997157505715,0.5131017920949229,0.5390540729752439,0.0557184755990629,0.0583680240586278,0.05136764061006671,0.06504591532544474,0.05631566689290457,0.04507324548883468,0.525771886910446,0.5250770742014708,0.051781912445315215,0.075893217386724,0.4818952718692383,0.6253306160152534,0.005387285388362677,0.006547945235137034,0.27903074473331657
2018-05-31 00:00:00-04:00,0.06891523375997413,0.06775557016028502,0.07188103216594124,0.07137526543022754,0.24512962142575281,0.5080896279298843,0.39410989464648516,0.056668016616336137,0.03422546059154809,0.0494343664176472,0.0690990875462601,0.056339675542510625,0.045538012219227264,0.5215643489425644,0.5229221244813531,0.051781912445315215,0.075893217386724,0.3543124937626061,0.4781401183971207,0.02212631899756292,0.004080736038261201,0.2600570801959874
2018-06-01 00:00:00-04:00,0.07017181576861384,0.07107081617173319,0.07456339895746936,0.07688163028478007,0.2065938408800747,0.6075258746050042,0.5671292009804674,0.05788147087937662,0.00028082014543322903,0.0466011058190689,0.0746728541902123,0.0572508366669659,0.046427103084166366,0.5221211912661989,0.5213224427771,0.052115223383012554,0.075893217386724,0.99640809017727,0.6086152471523112,0.04713932298170534,0.0061992067249525135,0.2762413893244728
2018-06-04 00:00:00-04:00,0.07612814442186941,0.07623147014676104,0.08056118574857055,0.0794795822060223,0.2335258715527553,0.5286473217682642,0.6327639952927324,0.05863449431225226,0.0,0.0472806527893006,0.07548283474437167,0.0584419228381719,0.04746296811648082,0.5240580675840494,0.5204748194294977,0.05738118490675037,0.075893217386724,0.8083509859861988,0.718702946320436,0.04309856910326097,0.010300260405463724,0.29437513361073164
2018-06-05 00:00:00-04:00,0.07846167374456994,0.0770806400830136,0.08224382497614333,0.0818977236124292,0.18869606294428654,0.5304549872356406,0.7465735566153948,0.05940093206062097,0.0068467038821883736,0.04880888380564602,0.07539821242623168,0.05984073040582649,0.04861889124631458,0.526912412510606,0.5204334938752538,0.05824768288027449,0.07708277822854592,0.9229418449170127,0.9104566643320151,0.022510586867905615,0.007747287497887709,0.30926393858737306
2018-06-06 00:00:00-04:00,0.0793754425447584,0.0773092015285872,0.08151068915793933,0.08299237417927258,0.18266432579182587,0.5345112884859058,0.7242403266577894,0.060148632242977174,0.01478665410416563,0.050447613557575544,0.07515499292867528,0.06120120800965806,0.04977531471543173,0.5293807328278893,0.5209510738758866,0.05848090831721031,0.07708277822854592,0.9882260156774827,0.9076974975686449,0.023473278422575218,0.006932505996351326,0.3237161452023698
2018-06-07 00:00:00-04:00,0.08020775176364711,0.07750523299908571,0.08221049069078804,0.08214282029796549,0.1866091810831885,0.49635479119175674,0.761474099632613,0.06073848839386786,0.020406301103324975,0.05166484692347906,0.07504521233889666,0.06221482828950997,0.050771021704244745,0.5299366799084726,0.5214891542486783,0.058680939977167,0.07708277822854592,0.912235903643099,0.9427296660024341,0.017701114349963243,0.005058520195076355,0.3089783960788718
2018-06-08 00:00:00-04:00,0.07536107725342386,0.0739123707777539,0.07792874726393098,0.07926707650194925,0.23725135626456925,0.5414444951427497,0.703126622161537,0.06094520565724004,0.022588649379031905,0.052116404634713676,0.07497960264364151,0.06260732710771694,0.051451125269510956,0.5273341377141156,0.5213390375292343,0.058680939977167,0.07708277822854592,0.7027824439408246,0.8684873082931804,0.05291138376920847,0.010517576418507354,0.2905749880986559
2018-06-11 00:00:00-04:00,0.07565483722167896,0.07386339064376604,0.07866182087749699,0.07849914335999003,0.15762651238429187,0.5170164320855053,0.6455961847363421,0.061173545522916595,0.023808759414240058,0.05247555935564502,0.07505885943769036,0.06281522032243131,0.052015061945145324,0.5240068150664327,0.5204766866036603,0.058680939977167,0.07708277822854592,0.6468503912919686,0.7533683031247832,0.01577695695539351,0.0072583159641708556,0.2779351065297586
2018-06-12 00:00:00-04:00,0.07572013083582871,0.0749086089926507,0.08022790919737613,0.08021479410680027,0.14429831899901588,0.5549376126089978,0.6967326940077854,0.06153076183530182,0.025996734717345732,0.053070174023192807,0.07514726205143735,0.06326856091330296,0.052677126758019055,0.5221819913069128,0.5193797301130071,0.058680939977167,0.07708277822854592,0.7718090141908526,0.7060134170173346,0.010005080774725061,0.005520133728984258,0.2896102465576025
2018-06-13 00:00:00-04:00,0.0774009040139089,0.07534950763923984,0.07904498581145528,0.0776331507022614,0.18938660337730068,0.45729230218519895,0.5906960402929585,0.06189921765331752,0.023667791809816666,0.053145630870749194,0.07582289582836382,0.06323465585113974,0.05307541690344453,0.5180343998472927,0.5175769302561825,0.058680939977167,0.07776775370145533,0.5641377513677026,0.6592595249969958,0.028860564833655518,0.004705352037464472,0.2746714578343085
2018-06-14 00:00:00-04:00,0.0759812624679754,0.07321021433668598,0.07867852986928867,0.07779662664844977,0.18911668218594294,0.4933882947364731,0.602695393083069,0.062125835047517675,0.023367804152197455,0.05332486261083108,0.07609411633264901,0.06323240344122533,0.05345660611157871,0.5143652337368079,0.515316185110095,0.058680939977167,0.07776775370145533,0.5766058297535349,0.6355715887029189,0.007888629367971332,0.0012290311413168664,0.28959070871188053
2018-06-15 00:00:00-04:00,0.07350077258768498,0.07090747990624027,0.07541303042281114,0.07459408727171857,0.5716713131501432,0.4765253840783697,0.5141969730310033,0.06228584423528255,0.02127348178094758,0.05323061331050766,0.07652554209605639,0.0627126426873364,0.053545302668751626,0.5083470401490681,0.5121650687531258,0.058680939977167,0.07776775370145533,0.33235269702174797,0.48737772120421247,0.03078526274173589,0.0026957229968424534,0.24698080738041778
2018-06-18 00:00:00-04:00,0.06999230072135573,0.06937238559163914,0.07364706193755552,0.07443074158524826,0.1593089893509175,0.5544145378137997,0.5344875399474224,0.06249602712781416,0.01764259384124303,0.053003611856123733,0.07720438532004398,0.062246450241441376,0.05361381298995005,0.5030547661304456,0.5084635941293609,0.058680939977167,0.07776775370145533,0.31989455335972933,0.4050138030878053,0.02077964875312354,0.0030759494842637902,0.234219142207798
2018-06-19 00:00:00-04:00,0.06552096158017265,0.0646526877458525,0.06739938910894247,0.06944726529100592,0.30326950150205656,0.542869737024719,0.45225025339068337,0.06232823027277373,0.021600966022167253,0.05330912834074064,0.0765273821063509,0.06104618604057488,0.053268278576788175,0.49442234414427194,0.5035767218594737,0.058680939977167,0.07291908496461913,0.20517987651974737,0.27976119811062433,0.08369596059458281,0.014129753303343984,0.21103710854795596
2018-06-20 00:00:00-04:00,0.06749555082790273,0.06607350382203273,0.07119798249171974,0.07077075613056943,0.17975623493511292,0.5273068366579803,0.49477171233148365,0.06227114323773397,0.022802984432330198,0.05339610009060897,0.076315494614628,0.060244607438594666,0.0530574748863602,0.48846639112267654,0.4983385927256146,0.058680939977167,0.07291908496461913,0.280862017913575,0.2623974634706721,0.010967098329863183,0.012554553164793064,0.22527881731275437
2018-06-21 00:00:00-04:00,0.06896414377523177,0.06795151581220046,0.06988174280201179,0.06907141390046262,0.22823904058563171,0.45283296959834307,0.34606088671014,0.06202031332815283,0.027578887342398106,0.05371894229711427,0.0754489310527029,0.0592915955351514,0.05272352729947183,0.4821823440787212,0.4927462676741795,0.058680939977167,0.07291908496461913,0.18368729248981608,0.216465524433486,0.04752375199811451,0.012608817943485312,0.20752775245701355
2018-06-22 00:00:00-04:00,0.06712015639752719,0.06435868780910334,0.06948191355843944,0.06818911272603057,0.24243613222294622,0.47519421048971155,0.25898428243034466,0.0617409405905921,0.03293017542143932,0.05408226557125895,0.07447969020602513,0.05834255808526312,0.05234269318258561,0.4763863821254286,0.4869794663218276,0.058680939977167,0.07291908496461913,0.13323402130788103,0.1922038763064762,0.009812486269367041,0.007910260234743852,0.188749052146959
2018-06-25 00:00:00-04:00,0.06268150007387088,0.06234999433542207,0.0628677486144367,0.06369585585480442,0.2850007011512926,0.4733317530068992,0.13882643270807624,0.06118652404898878,0.04528727419780594,0.055007068030169026,0.07233479223722045,0.056813030381978435,0.051623369322021495,0.4680550065057679,0.480507491179335,0.058680939977167,0.06801632423315529,0.10326401268417108,0.1323141120073929,0.0625312365569451,0.013559448006211047,0.1668893785470381
2018-06-26 00:00:00-04:00,0.062012432667346934,0.06497927818035767,0.065883258757205,0.06738848439483369,0.2173401379225754,0.578068326417627,0.21895832574854643,0.06088639339256302,0.049791314950987445,0.05525137669940278,0.07145219062135627,0.056115887191788616,0.051259969161227714,0.46459765108130097,0.47455865849653667,0.058680939977167,0.06801632423315529,0.2717829790358993,0.1620218212589455,0.06580181310386878,0.019534409491435936,0.18385154247322272
2018-06-27 00:00:00-04:00,0.06566782654470096,0.0662041386258718,0.06836569940379042,0.0669473728855331,0.22417019322756762,0.48001488787297303,0.2225275496539452,0.06059750637900896,0.05416058719380003,0.05549051662647153,0.07059832478137779,0.0554546822580711,0.05088795982704536,0.461580107478771,0.46912645086051596,0.05648122520155413,0.06801632423315529,0.2794391977395039,0.21132526666918738,0.044445233523268915,0.02330952439252855,0.16639499510811695
2018-06-28 00:00:00-04:00,0.06382384496645646,0.06445673656650777,0.06798252785183814,0.06913683033088158,0.1486294572674099,0.5761664138272629,0.31229786946545446,0.06047901302897418,0.0556369596602477,0.05555156702385661,0.07028833879798096,0.05524921208828415,0.050722561602641936,0.4611187902416559,0.46467777749477635,0.05648122520155413,0.06801632423315529,0.3902141283675463,0.30809085123571234,0.02828338562885374,0.019833114413899136,0.17838363816572494
2018-06-29 00:00:00-04:00,0.06739766160518765,0.06605722564823382,0.06649980128352698,0.06849965189392943,0.1998715632945999,0.47600809793314847,0.3139068917319704,0.06003530630737153,0.05767733095728794,0.05537106364191835,0.06957211697002458,0.054972331774266636,0.05051765489379906,0.460325182546173,0.4609418046181053,0.05648122520155413,0.06801632423315529,0.35797627999053644,0.3371570362509397,0.0642628188088724,0.026677224641993097,0.1626859111455367
2018-07-02 00:00:00-04:00,0.06336691406731729,0.06623680827980585,0.06734941337862119,0.07188179336994716,0.15212126462274805,0.6528668220322045,0.3547689391127279,0.059633111286257645,0.05566611491663542,0.05475462389451757,0.06941494357640238,0.05528489150892474,0.050603722946536256,0.4626105716923964,0.4584628443240349,0.05648122520155413,0.06801632423315529,0.529094694817939,0.42134609488751984,0.056566767604842444,0.033249724436558464,0.17492730350769575
2018-07-03 00:00:00-04:00,0.06984539067897014,0.06729830781691096,0.06754931940567463,0.06655521297828632,0.11610156924598064,0.37344094774770187,0.32198607449860306,0.05882094323031756,0.05358886377632656,0.053742536640568994,0.06884468919993952,0.05468813822347007,0.05024953081895689,0.46006362411419205,0.4559115118283325,0.05429827779338614,0.06801632423315529,0.29146572704932316,0.3880460672649093,0.06676414303513221,0.03860007312240889,0.16529314345538954
2018-07-05 00:00:00-04:00,0.06571679552671003,0.0647833574496737,0.06878222507090923,0.06897343254052407,0.14137115243973347,0.5269532122134015,0.3688141669750894,0.05807883935640901,0.045983874172123254,0.0521483896675784,0.06905097199138949,0.05457418340578868,0.05011874219885698,0.4601814346381498,0.45389672698376377,0.051948554101623245,0.06801632423315529,0.4933016893399265,0.4336806275131687,0.029822947102056782,0.041696251732243075,0.17675640486655292
2018-07-06 00:00:00-04:00,0.06597789658590578,0.06808221481389051,0.07031497692645824,0.07317261507221651,0.14977399942157701,0.6203440071422757,0.4841448115280399,0.0576039943774283,0.037109677200356586,0.050658247602618334,0.06969378506189933,0.055156699905730855,0.05033942984108408,0.46386399162147396,0.4531063919508892,0.05038213487740956,0.06801632423315529,0.8524177664685081,0.5427119340787804,0.044060346042308234,0.04357012031832304,0.18882789391308774
2018-07-09 00:00:00-04:00,0.0726358527338907,0.07175664540620671,0.0771456948125602,0.07743708377460978,0.17143827482970345,0.5624755560754476,0.5462096539320526,0.05750712225061744,0.034844397996901005,0.05030089451196845,0.06988289700557232,0.05633909038852092,0.050890455951492,0.4703527386313587,0.4539216121057823,0.05281504754833505,0.06801632423315529,0.990205335762553,0.7783415540073073,0.03405452021926913,0.045443959002528275,0.20246751945336008
2018-07-10 00:00:00-04:00,0.07461044324557412,0.07273654157811596,0.07861181578143236,0.07706131053989734,0.1350275275502623,0.5079588852592957,0.6219346405752182,0.057431009421752055,0.03315612360979789,0.050030860412914435,0.07001981321489592,0.05727881512579108,0.051369722536002194,0.47511439005574446,0.45563600149301187,0.053814939337922474,0.06801632423315529,0.9117591428785331,0.919454165206121,0.0030785298235419777,0.03406425858243253,0.19146343193582394
2018-07-11 00:00:00-04:00,0.07100403243539546,0.07028690451338401,0.07433012728394209,0.07302555185050602,0.1626148086062035,0.49788885443937786,0.5375676690986692,0.05705044114018387,0.025581906356413775,0.04878239513481236,0.07059387220013474,0.057421451206980056,0.05148515395386205,0.4754287688426913,0.45707764347053553,0.053814939337922474,0.06801632423315529,0.6766043214211551,0.8601661919493555,0.03463244672001038,0.037404783980493336,0.17846247993185366
2018-07-12 00:00:00-04:00,0.07268483768282133,0.07294886350011284,0.07716237763894332,0.07817237383121867,0.15507609095075614,0.5783924141469863,0.624006943146296,0.05707898534724404,0.02634422661571914,0.0488988157040503,0.07052606197553246,0.058374295474208526,0.05201015834866196,0.47988334514522724,0.4592246689547019,0.05403159386994344,0.06801632423315529,0.9645610967336306,0.8515184178423902,0.04983233310587143,0.03773065595570399,0.19091775302209224
2018-07-13 00:00:00-04:00,0.07521424815532027,0.07365110055786275,0.07981139055949996,0.0786625672022912,0.10235847932981906,0.5309244291801603,0.6431698095703731,0.05712482460217072,0.02760474194756138,0.049090033866454164,0.07041253859481644,0.05925980245261536,0.05253579667174102,0.48366210580366437,0.46178524252166636,0.05474816067417948,0.06801632423315529,0.9541924472028049,0.8658278161440732,0.0,0.03634555656648093,0.199557139862359
2018-07-16 00:00:00-04:00,0.07593225641694665,0.07497389714904404,0.07901168035479253,0.07797630690356705,0.12648161279914785,0.4986365168864401,0.7123456051312899,0.057303865100082896,0.030957670394440417,0.04965270288902385,0.07016928514376436,0.0598981200321822,0.05296649635864309,0.485890527708812,0.4643308101779835,0.05609795005874185,0.07127879060294345,0.8274340677243871,0.916690763302308,0.024819959304355647,0.03102235247166879,0.18917163572881016
2018-07-17 00:00:00-04:00,0.07304386713206154,0.0737000963497447,0.07697912916435071,0.0788586341299427,0.13116851292046217,0.5859001472548673,0.6851910451354148,0.05753825912891508,0.03527536191454239,0.05038090317751076,0.06985998329236914,0.06058089091418428,0.05343671849580217,0.48818298799063686,0.4668786585809533,0.05609795005874185,0.07194582508879771,0.87655319262244,0.8870126561249935,0.03328577676686511,0.026432492080124687,0.19989639418701455
2018-07-18 00:00:00-04:00,0.07635649796452762,0.07358573534703958,0.07819527561459025,0.07714295733118887,0.13936057338891325,0.46981696358070457,0.6595382667405599,0.05794563673434294,0.03722985425326096,0.05099559334612502,0.07002971431565441,0.0608812248339306,0.05373264172556791,0.48833913284081215,0.4689517695222096,0.05609795005874185,0.07194582508879771,0.7682702690612222,0.8243158065039143,0.01789370055338846,0.022684562035694744,0.18857866556306607
2018-07-19 00:00:00-04:00,0.07294595554547231,0.07481061931473468,0.07779549515460868,0.07956122899731383,0.17649524358086513,0.6044823583700819,0.6619926407102023,0.058410967437330374,0.041688776542790074,0.05195886292069812,0.06993984090926675,0.06152634483619834,0.05420276713057748,0.49025803489443237,0.4710383204595652,0.05609795005874185,0.07194582508879771,0.9208966414429347,0.8558333424332131,0.03694149544851322,0.02390671331253011,0.20258433229774697
2018-07-20 00:00:00-04:00,0.07635660207875591,0.07461468098821303,0.07859524013226285,0.07884235166518294,0.1802092828711374,0.5087840852717229,0.6604150299931139,0.05892819983288278,0.04362674256249206,0.05267555548312858,0.07022462091940074,0.06195598548671327,0.05457956313700402,0.49092659779378145,0.4728567019456004,0.05609795005874185,0.07286501645489457,0.8686317816556944,0.8531620768685927,0.025397156835349946,0.018420559937790376,0.18830983032899834
2018-07-23 00:00:00-04:00,0.07456151510179385,0.07384711921746148,0.07757892959640264,0.07912009143606963,0.135507281469884,0.5565697243447502,0.6241440986399265,0.05950683992251049,0.04422987114902896,0.053293785923961334,0.07074265815352415,0.06236443286120369,0.054950845348776756,0.4914371172720836,0.4744252920832019,0.05609795005874185,0.0730812938539091,0.8856389268281213,0.892741244667689,0.028091088905838245,0.014401023594913367,0.19934864412355968
2018-07-24 00:00:00-04:00,0.07744988282279311,0.0766233549218662,0.08172733905227555,0.08139119567270969,0.16134055167456413,0.5420589087282529,0.7734493063333611,0.06044355687072145,0.03956672436980116,0.05363313138482223,0.07230001790366558,0.06307723879132121,0.05547870377108155,0.4934769173686822,0.47613519591852027,0.0577810664251448,0.07441516874721543,0.9296256579772674,0.8956848517320176,0.02135632372493753,0.00799140007382404,0.2122573609265247
2018-07-25 00:00:00-04:00,0.07844530187308293,0.07856673695562291,0.08236039675699283,0.08436492082866442,0.142379303320529,0.5870300648901903,0.7784107403947924,0.06134221809403989,0.042456431464842306,0.05482234894407034,0.0728556501852693,0.06416117986804531,0.056208450565605195,0.49727667958356536,0.4783507571343104,0.0597641048278757,0.07607344583640085,0.9971766214807597,0.9390328620266288,0.028475969302306656,0.007801264966725313,0.22379359584626782
2018-07-26 00:00:00-04:00,0.0809747485816795,0.08037953715525861,0.08432638868595463,0.08336827767370314,0.164946813245319,0.5067540317421408,0.7075419860300752,0.06221147180593939,0.04074823579178374,0.05544445116048441,0.0739670454383865,0.06491722111608572,0.05680312821476913,0.4991072607609262,0.48053156597869945,0.061613896762715614,0.08041741829570376,0.7897940350681184,0.9067119585943904,0.027129008852989342,0.00541129119699206,0.21062384513985907
2018-07-27 00:00:00-04:00,0.08159486836197019,0.07912203925595798,0.07847859338793592,0.07809070098798349,0.21214010140214284,0.3737491691020288,0.5180474018233774,0.06268545210148074,0.03622743919114793,0.05536266766085107,0.07503051899143237,0.06470365910268322,0.05692574573420894,0.49581006961293844,0.48154068675175526,0.061613896762715614,0.08041741829570376,0.4012608299747073,0.7285362804828892,0.07984746647310038,0.01187527801396386,0.19403807815669885
